id,state,type,name
GAC067,GA,county,Cobb
GAC069,GA,county,Coffee
GAC071,GA,county,Colquitt
GAC073,GA,county,Columbia
GAC075,GA,county,Cook
GAC077,GA,county,Coweta
GAC079,GA,county,Crawford
GAC081,GA,county,Crisp
GAC083,GA,county,Dade
GAC085,GA,county,Dawson
GAC087,GA,county,Decatur
GAC089,GA,county,DeKalb
GAC091,GA,county,Dodge
GAC093,GA,county,Dooly
GAC095,GA,county,Dougherty
GAC097,GA,county,Douglas
GAC099,GA,county,Early
GAC101,GA,county,Echols
GAC103,GA,county,Effingham
GAC105,GA,county,Elbert
GAC107,GA,county,Emanuel
GAC109,GA,county,Evans
GAC111,GA,county,Fannin
GAC113,GA,county,Fayette
GAC115,GA,county,Floyd
GAC117,GA,county,Forsyth
GAC119,GA,county,Franklin
GAC121,GA,county,Fulton
GAC123,GA,county,Gilmer
GAC125,GA,county,Glascock
GAC127,GA,county,Glynn
GAC129,GA,county,Gordon
GAC131,GA,county,Grady
GAC133,GA,county,Greene
GAC135,GA,county,Gwinnett
GAC137,GA,county,Habersham
GAC139,GA,county,Hall
GAC141,GA,county,Hancock
GAC143,GA,county,Haralson
GAC145,GA,county,Harris
GAC147,GA,county,Hart
GAC149,GA,county,Heard
GAC151,GA,county,Henry
GAC153,GA,county,Houston
GAC155,GA,county,Irwin
GAC157,GA,county,Jackson
GAC159,GA,county,Jasper
GAC161,GA,county,Jeff Davis
GAC163,GA,county,Jefferson
GAC165,GA,county,Jenkins
GAC167,GA,county,Johnson
GAC169,GA,county,Jones
GAC171,GA,county,Lamar
GAC173,GA,county,Lanier
GAC175,GA,county,Laurens
GAC177,GA,county,Lee
GAC179,GA,county,Liberty
GAC181,GA,county,Lincoln
GAC183,GA,county,Long
GAC185,GA,county,Lowndes
GAC187,GA,county,Lumpkin
GAC189,GA,county,McDuffie
GAC191,GA,county,McIntosh
GAC193,GA,county,Macon
GAC195,GA,county,Madison
GAC197,GA,county,Marion
GAC199,GA,county,Meriwether
GAC201,GA,county,Miller
GAC205,GA,county,Mitchell
GAC207,GA,county,Monroe
GAC209,GA,county,Montgomery
GAC211,GA,county,Morgan
GAC213,GA,county,Murray
GAC215,GA,county,Muscogee
GAC217,GA,county,Newton
GAC219,GA,county,Oconee
GAC221,GA,county,Oglethorpe
GAC223,GA,county,Paulding
GAC225,GA,county,Peach
GAC227,GA,county,Pickens
GAC229,GA,county,Pierce
GAC231,GA,county,Pike
GAC233,GA,county,Polk
GAC235,GA,county,Pulaski
GAC237,GA,county,Putnam
GAC239,GA,county,Quitman
GAC241,GA,county,Rabun
GAC243,GA,county,Randolph
GAC245,GA,county,Richmond
GAC247,GA,county,Rockdale
GAC249,GA,county,Schley
GAC251,GA,county,Screven
GAC253,GA,county,Seminole
GAC255,GA,county,Spalding
GAC257,GA,county,Stephens
GAC259,GA,county,Stewart
GAC261,GA,county,Sumter
GAC263,GA,county,Talbot
GAC265,GA,county,Taliaferro
GAC267,GA,county,Tattnall
GAC269,GA,county,Taylor
GAC271,GA,county,Telfair
GAC273,GA,county,Terrell
GAC275,GA,county,Thomas
GAC277,GA,county,Tift
GAC279,GA,county,Toombs
GAC281,GA,county,Towns
GAC283,GA,county,Treutlen
GAC285,GA,county,Troup
GAC287,GA,county,Turner
GAC289,GA,county,Twiggs
GAC291,GA,county,Union
GAC293,GA,county,Upson
GAC295,GA,county,Walker
GAC297,GA,county,Walton
GAC299,GA,county,Ware
GAC301,GA,county,Warren
GAC303,GA,county,Washington
GAC305,GA,county,Wayne
GAC307,GA,county,Webster
GAC309,GA,county,Wheeler
GAC311,GA,county,White
GAC313,GA,county,Whitfield
GAC315,GA,county,Wilcox
GAC317,GA,county,Wilkes
GAC319,GA,county,Wilkinson
GAC321,GA,county,Worth
GAZ001,GA,fire,Dade
GAZ001,GA,public,Dade
GAZ002,GA,fire,Walker
GAZ002,GA,public,Walker
GAZ003,GA,fire,Catoosa
GAZ003,GA,public,Catoosa
GAZ004,GA,fire,Whitfield
GAZ004,GA,public,Whitfield
GAZ005,GA,fire,Murray
GAZ005,GA,public,Murray
GAZ006,GA,fire,Fannin
GAZ006,GA,public,Fannin
GAZ007,GA,fire,Gilmer
GAZ007,GA,public,Gilmer
GAZ008,GA,fire,Union
GAZ008,GA,public,Union
GAZ009,GA,fire,Towns
GAZ009,GA,public,Towns
GAZ010,GA,fire,Rabun
GAZ010,GA,public,Rabun
GAZ011,GA,fire,Chattooga
GAZ011,GA,public,Chattooga
GAZ012,GA,fire,Gordon
GAZ012,GA,public,Gordon
GAZ013,GA,fire,Pickens
GAZ013,GA,public,Pickens
GAZ014,GA,fire,Dawson
GAZ014,GA,public,Dawson
GAZ015,GA,fire,Lumpkin
GAZ015,GA,public,Lumpkin
GAZ016,GA,fire,White
GAZ016,GA,public,White
GAZ017,GA,fire,Habersham
GAZ017,GA,public,Habersham
GAZ018,GA,fire,Stephens
GAZ018,GA,public,Stephens
GAZ019,GA,fire,Floyd
GAZ019,GA,public,Floyd
GAZ020,GA,fire,Bartow
GAZ020,GA,public,Bartow
GAZ021,GA,fire,Cherokee
GAZ021,GA,public,Cherokee
GAZ022,GA,fire,Forsyth
GAZ022,GA,public,Forsyth
GAZ023,GA,fire,Hall
GAZ023,GA,public,Hall
GAZ024,GA,fire,Banks
GAZ024,GA,public,Banks
GAZ025,GA,fire,Jackson
GAZ025,GA,public,Jackson
GAZ026,GA,fire,Franklin
GAZ026,GA,public,Franklin
GAZ027,GA,fire,Madison
GAZ027,GA,public,Madison
GAZ028,GA,fire,Hart
GAZ028,GA,public,Hart
GAZ029,GA,fire,Elbert
GAZ029,GA,public,Elbert
GAZ030,GA,fire,Polk
GAZ030,GA,public,Polk
GAZ031,GA,fire,Paulding
GAZ031,GA,public,Paulding
GAZ032,GA,fire,Cobb
GAZ032,GA,public,Cobb
GAZ033,GA,fire,North Fulton
GAZ033,GA,public,North Fulton
GAZ034,GA,fire,Gwinnett
GAZ034,GA,public,Gwinnett
GAZ035,GA,fire,Barrow
GAZ035,GA,public,Barrow
GAZ036,GA,fire,Clarke
GAZ036,GA,public,Clarke
GAZ037,GA,fire,Oconee
GAZ037,GA,public,Oconee
GAZ038,GA,fire,Oglethorpe
GAZ038,GA,public,Oglethorpe
GAZ039,GA,fire,Wilkes
GAZ039,GA,public,Wilkes
GAZ040,GA,fire,Lincoln
GAZ040,GA,public,Lincoln
GAZ041,GA,fire,Haralson
GAZ041,GA,public,Haralson
GAZ042,GA,fire,Carroll
GAZ042,GA,public,Carroll
GAZ043,GA,fire,Douglas
GAZ043,GA,public,Douglas
GAZ044,GA,fire,South Fulton
GAZ044,GA,public,South Fulton
GAZ045,GA,fire,DeKalb
GAZ045,GA,public,DeKalb
GAZ046,GA,fire,Rockdale
GAZ046,GA,public,Rockdale
GAZ047,GA,fire,Walton
GAZ047,GA,public,Walton
GAZ048,GA,fire,Newton
GAZ048,GA,public,Newton
GAZ049,GA,fire,Morgan
GAZ049,GA,public,Morgan
GAZ050,GA,fire,Greene
GAZ050,GA,public,Greene
GAZ051,GA,fire,Taliaferro
GAZ051,GA,public,Taliaferro
GAZ052,GA,fire,Heard
GAZ052,GA,public,Heard
GAZ053,GA,fire,Coweta
GAZ053,GA,public,Coweta
GAZ054,GA,fire,Fayette
GAZ054,GA,public,Fayette
GAZ055,GA,fire,Clayton
GAZ055,GA,public,Clayton
GAZ056,GA,fire,Spalding
GAZ056,GA,public,Spalding
GAZ057,GA,fire,Henry
GAZ057,GA,public,Henry
GAZ058,GA,fire,Butts
GAZ058,GA,public,Butts
GAZ059,GA,fire,Jasper
GAZ059,GA,public,Jasper
GAZ060,GA,fire,Putnam
GAZ060,GA,public,Putnam
GAZ061,GA,fire,Hancock
GAZ061,GA,public,Hancock
GAZ062,GA,fire,Warren
GAZ062,GA,public,Warren
GAZ063,GA,fire,McDuffie
GAZ063,GA,public,McDuffie
GAZ064,GA,fire,Columbia
GAZ064,GA,public,Columbia
GAZ065,GA,fire,Richmond
GAZ065,GA,public,Richmond
GAZ066,GA,fire,Troup
GAZ066,GA,public,Troup
GAZ067,GA,fire,Meriwether
GAZ067,GA,public,Meriwether
GAZ068,GA,fire,Pike
GAZ068,GA,public,Pike
GAZ069,GA,fire,Upson
GAZ069,GA,public,Upson
GAZ070,GA,fire,Lamar
GAZ070,GA,public,Lamar
GAZ071,GA,fire,Monroe
GAZ071,GA,public,Monroe
GAZ072,GA,fire,Jones
GAZ072,GA,public,Jones
GAZ073,GA,fire,Baldwin
GAZ073,GA,public,Baldwin
GAZ074,GA,fire,Washington
GAZ074,GA,public,Washington
GAZ075,GA,fire,Glascock
GAZ075,GA,public,Glascock
GAZ076,GA,fire,Jefferson
GAZ076,GA,public,Jefferson
GAZ077,GA,fire,Burke
GAZ077,GA,public,Burke
GAZ078,GA,fire,Harris
GAZ078,GA,public,Harris
GAZ079,GA,fire,Talbot
GAZ079,GA,public,Talbot
GAZ080,GA,fire,Taylor
GAZ080,GA,public,Taylor
GAZ081,GA,fire,Crawford
GAZ081,GA,public,Crawford
GAZ082,GA,fire,Bibb
GAZ082,GA,public,Bibb
GAZ083,GA,fire,Twiggs
GAZ083,GA,public,Twiggs
GAZ084,GA,fire,Wilkinson
GAZ084,GA,public,Wilkinson
GAZ085,GA,fire,Johnson
GAZ085,GA,public,Johnson
GAZ086,GA,fire,Emanuel
GAZ086,GA,public,Emanuel
GAZ087,GA,fire,Jenkins
GAZ087,GA,public,Jenkins
GAZ088,GA,fire,Screven
GAZ088,GA,public,Screven
GAZ089,GA,fire,Muscogee
GAZ089,GA,public,Muscogee
GAZ090,GA,fire,Chattahoochee
GAZ090,GA,public,Chattahoochee
GAZ091,GA,fire,Marion
GAZ091,GA,public,Marion
GAZ092,GA,fire,Schley
GAZ092,GA,public,Schley
GAZ093,GA,fire,Macon
GAZ093,GA,public,Macon
GAZ094,GA,fire,Peach
GAZ094,GA,public,Peach
GAZ095,GA,fire,Houston
GAZ095,GA,public,Houston
GAZ096,GA,fire,Bleckley
GAZ096,GA,public,Bleckley
GAZ097,GA,fire,Laurens
GAZ097,GA,public,Laurens
GAZ098,GA,fire,Treutlen
GAZ098,GA,public,Treutlen
GAZ099,GA,fire,Candler
GAZ099,GA,public,Candler
GAZ100,GA,fire,Bulloch
GAZ100,GA,public,Bulloch
GAZ101,GA,fire,Effingham
GAZ101,GA,public,Effingham
GAZ102,GA,fire,Stewart
GAZ102,GA,public,Stewart
GAZ103,GA,fire,Webster
GAZ103,GA,public,Webster
GAZ104,GA,fire,Sumter
GAZ104,GA,public,Sumter
GAZ105,GA,fire,Dooly
GAZ105,GA,public,Dooly
GAZ106,GA,fire,Crisp
GAZ106,GA,public,Crisp
GAZ107,GA,fire,Pulaski
GAZ107,GA,public,Pulaski
GAZ108,GA,fire,Wilcox
GAZ108,GA,public,Wilcox
GAZ109,GA,fire,Dodge
GAZ109,GA,public,Dodge
GAZ110,GA,fire,Telfair
GAZ110,GA,public,Telfair
GAZ111,GA,fire,Wheeler
GAZ111,GA,public,Wheeler
GAZ112,GA,fire,Montgomery
GAZ112,GA,public,Montgomery
GAZ113,GA,fire,Toombs
GAZ113,GA,public,Toombs
GAZ114,GA,fire,Tattnall
GAZ114,GA,public,Tattnall
GAZ115,GA,fire,Evans
GAZ115,GA,public,Evans
GAZ116,GA,fire,Inland Bryan
GAZ116,GA,public,Inland Bryan
GAZ117,GA,fire,Coastal Bryan
GAZ117,GA,public,Coastal Bryan
GAZ118,GA,fire,Inland Chatham
GAZ118,GA,public,Inland Chatham
GAZ119,GA,fire,Coastal Chatham
GAZ119,GA,public,Coastal Chatham
GAZ120,GA,fire,Quitman
GAZ120,GA,public,Quitman
GAZ121,GA,fire,Clay
GAZ121,GA,public,Clay
GAZ122,GA,fire,Randolph
GAZ122,GA,public,Randolph
GAZ123,GA,fire,Calhoun
GAZ123,GA,public,Calhoun
GAZ124,GA,fire,Terrell
GAZ124,GA,public,Terrell
GAZ125,GA,fire,Dougherty
GAZ125,GA,public,Dougherty
GAZ126,GA,fire,Lee
GAZ126,GA,public,Lee
GAZ127,GA,fire,Worth
GAZ127,GA,public,Worth
GAZ128,GA,fire,Turner
GAZ128,GA,public,Turner
GAZ129,GA,fire,Tift
GAZ129,GA,public,Tift
GAZ130,GA,fire,Ben Hill
GAZ130,GA,public,Ben Hill
GAZ131,GA,fire,Irwin
GAZ131,GA,public,Irwin
GAZ132,GA,fire,Coffee
GAZ132,GA,public,Coffee
GAZ133,GA,fire,Jeff Davis
GAZ133,GA,public,Jeff Davis
GAZ134,GA,fire,Bacon
GAZ134,GA,public,Bacon
GAZ135,GA,fire,Appling
GAZ135,GA,public,Appling
GAZ136,GA,fire,Wayne
GAZ136,GA,public,Wayne
GAZ137,GA,fire,Long
GAZ137,GA,public,Long
GAZ138,GA,fire,Inland Liberty
GAZ138,GA,public,Inland Liberty
GAZ139,GA,fire,Coastal Liberty
GAZ139,GA,public,Coastal Liberty
GAZ140,GA,fire,Inland McIntosh
GAZ140,GA,public,Inland McIntosh
GAZ141,GA,fire,Coastal McIntosh
GAZ141,GA,public,Coastal McIntosh
GAZ142,GA,fire,Early
GAZ142,GA,public,Early
GAZ143,GA,fire,Miller
GAZ143,GA,public,Miller
GAZ144,GA,fire,Baker
GAZ144,GA,public,Baker
GAZ145,GA,fire,Mitchell
GAZ145,GA,public,Mitchell
GAZ146,GA,fire,Colquitt
GAZ146,GA,public,Colquitt
GAZ147,GA,fire,Cook
GAZ147,GA,public,Cook
GAZ148,GA,fire,Berrien
GAZ148,GA,public,Berrien
GAZ149,GA,fire,Atkinson
GAZ149,GA,public,Atkinson
GAZ151,GA,fire,Pierce
GAZ151,GA,public,Pierce
GAZ152,GA,fire,Brantley
GAZ152,GA,public,Brantley
GAZ153,GA,fire,Inland Glynn
GAZ153,GA,public,Inland Glynn
GAZ154,GA,fire,Coastal Glynn
GAZ154,GA,public,Coastal Glynn
GAZ155,GA,fire,Seminole
GAZ155,GA,public,Seminole
GAZ156,GA,fire,Decatur
GAZ156,GA,public,Decatur
GAZ157,GA,fire,Grady
GAZ157,GA,public,Grady
GAZ158,GA,fire,Thomas
GAZ158,GA,public,Thomas
GAZ159,GA,fire,Brooks
GAZ159,GA,public,Brooks
GAZ160,GA,fire,Lowndes
GAZ160,GA,public,Lowndes
GAZ161,GA,fire,Lanier
GAZ161,GA,public,Lanier
GAZ162,GA,fire,Echols
GAZ162,GA,public,Echols
GAZ163,GA,fire,Clinch
GAZ163,GA,public,Clinch
GAZ165,GA,fire,Inland Camden
GAZ165,GA,public,Inland Camden
GAZ166,GA,fire,Coastal Camden
GAZ166,GA,public,Coastal Camden
GAZ250,GA,fire,Northern Ware
GAZ250,GA,public,Northern Ware
GAZ264,GA,fire,Northeastern Charlton
GAZ264,GA,public,Northeastern Charlton
GAZ350,GA,fire,Southern Ware
GAZ350,GA,public,Southern Ware
GAZ364,GA,fire,Western Charlton
GAZ364,GA,public,Western Charlton
GMZ031,,coastal,"Florida Bay including Barnes Sound, Blackwater Sound, and Buttonwood Sound"
GMZ032,,coastal,Bayside and Gulfside from Craig Key to West End of Seven Mile Bridge
GMZ033,,coastal,Gulf of America from East Cape Sable to Chokoloskee 20 to 60 NM out and beyond 5 fathoms
GMZ034,,coastal,Gulf of America including Dry Tortugas and Rebecca Shoal Channel
GMZ035,,coastal,Gulf of America from West End of Seven Mile Bridge to Halfmoon Shoal out to 5 Fathoms
GMZ040,,offshore,NW Gulf of America including Stetson Bank
GMZ041,,offshore,SW Louisiana Offshore Waters including Flower Garden Bank Marine Sanctuary
GMZ042,,coastal,Hawk Channel from Ocean Reef to Craig Key out to the reef
GMZ043,,coastal,Hawk Channel from Craig Key to west end of Seven Mile Bridge out to the reef
GMZ044,,coastal,Hawk Channel from west end of Seven Mile Bridge to Halfmoon Shoal out to the reef
GMZ045,,offshore,W Central Gulf of America from 22N to 26N between 91W and 94W
GMZ046,,offshore,Central Gulf of America from 22N to 26N between 87W and 91W
GMZ047,,offshore,SE Gulf of America from 22N to 26N E of 87W including Straits of Florida
GMZ048,,offshore,SW Gulf of America S of 22N W of 94W
GMZ049,,offshore,Central Bay of Campeche
GMZ050,,offshore,E Bay of Campeche including Campeche Bank
GMZ052,,coastal,Straits of Florida from Ocean Reef to Craig Key out 20 NM
GMZ053,,coastal,Straits of Florida from Craig Key to west end of Seven Mile Bridge out 20 NM
GMZ054,,coastal,Straits of Florida from west end of Seven Mile Bridge to south of Halfmoon Shoal out 20 NM
GMZ055,,coastal,Straits of Florida from Halfmoon Shoal to 20 NM west of Dry Tortugas out 20 NM
GMZ056,,offshore,N Central Gulf of America Offshore Waters
GMZ057,,offshore,NE Gulf of America N of 26N E of 87W
GMZ058,,offshore,W Central Gulf of America from 22N to 26N W of 94W
GMZ072,,coastal,Straits of Florida from Ocean Reef to Craig Key 20 to 60 NM out
GMZ073,,coastal,Straits of Florida from Craig Key to west end of Seven Mile Bridge 20 to 60 NM out
GMZ074,,coastal,Straits of Florida from west end of Seven Mile Bridge to south of Halfmoon Shoal 20 to 60 NM out
GMZ075,,coastal,Straits of Florida from Halfmoon Shoal to 20 NM west of Dry Tortugas 20 to 60 NM out
GMZ130,,coastal,Laguna Madre From the Port Of Brownsville to the Arroyo Colorado
GMZ132,,coastal,Laguna Madre From The Arroyo Colorado To 5 NM North Of Port Mansfield TX
GMZ135,,coastal,Laguna Madre From 5 nm North Of Port Mansfield To Baffin Bay TX
GMZ150,,coastal,Coastal waters from Port Mansfield TX to the Rio Grande River out 20 NM
GMZ155,,coastal,Coastal waters from Baffin Bay to Port Mansfield TX out 20 NM
GMZ170,,coastal,Waters from Port Mansfield TX to the Rio Grande River from 20 to 60 NM
GMZ175,,coastal,Waters from Baffin Bay to Port Mansfield TX from 20 to 60 NM
GMZ231,,coastal,Baffin Bay and Upper Laguna Madre
GMZ232,,coastal,Corpus Christi and Nueces Bays
GMZ236,,coastal,"Copano, Aransas, and Redfish Bays"
GMZ237,,coastal,"San Antonio, Mesquite, and Espiritu Santo Bays"
GMZ250,,coastal,Coastal waters from Baffin Bay to Port Aransas out 20 NM
GMZ255,,coastal,Coastal waters from Port Aransas to Matagorda Ship Channel out 20 NM
GMZ270,,coastal,Waters from Baffin Bay to Port Aransas from 20 to 60 NM
GMZ275,,coastal,Waters from Port Aransas to Matagorda Ship Channel from 20 to 60 NM
GMZ330,,coastal,Matagorda Bay
GMZ335,,coastal,Galveston Bay
GMZ350,,coastal,Coastal waters from Freeport to Matagorda Ship Channel TX out 20 NM
GMZ355,,coastal,Coastal waters from High Island to Freeport TX out 20 NM
GMZ370,,coastal,Waters from Freeport to Matagorda Ship Channel TX from 20 to 60 NM
GMZ375,,coastal,Waters from High Island to Freeport TX from 20 to 60 NM
GMZ430,,coastal,Sabine Lake
GMZ432,,coastal,Calcasieu Lake
GMZ435,,coastal,Vermilion and West Cote Blanche Bays
GMZ436,,coastal,Atchafalaya and East Cote Blanche Bays
GMZ450,,coastal,Coastal waters from Cameron LA to High Island TX out 20 NM
GMZ452,,coastal,Coastal waters from Intracoastal City to Cameron LA out 20 NM
GMZ455,,coastal,Coastal waters from Lower Atchafalaya River to Intracoastal City LA out 20 NM
GMZ470,,coastal,Waters from Cameron LA to High Island TX from 20 to 60 NM
GMZ472,,coastal,Waters from Intracoastal City to Cameron LA from 20 to 60 NM
GMZ475,,coastal,Waters from Lower Atchafalaya River to Intracoastal City LA from 20 to 60 NM
GMZ530,,coastal,Lake Pontchartrain and Lake Maurepas
GMZ532,,coastal,Mississippi Sound
GMZ534,,coastal,Lake Borgne
GMZ536,,coastal,Chandeleur Sound
GMZ538,,coastal,Breton Sound
GMZ550,,coastal,Coastal Waters from Port Fourchon LA to Lower Atchafalaya River LA out 20 nm
GMZ552,,coastal,Coastal waters from the Southwest Pass of the Mississippi River to Port Fourchon Louisiana out 20 NM
GMZ555,,coastal,Coastal Waters from Boothville LA to Southwest Pass of the Mississippi River out 20 nm
GMZ557,,coastal,Coastal waters from Pascagoula Mississippi to Stake Island out 20 NM
GMZ570,,coastal,Coastal waters from Port Fourchon Louisiana to Lower Atchafalaya River LA from 20 to 60 NM
GMZ572,,coastal,Coastal waters from Southwest Pass of the Mississippi River to Port Fourchon Louisiana from 20 to 60 NM
GMZ575,,coastal,Coastal Waters from Stake Island LA to Southwest Pass of the Mississippi River from 20 to 60 nm
GMZ577,,coastal,Coastal waters from Pascagoula Mississippi to Stake Island Louisiana out 20 to 60 NM
GMZ630,,coastal,North Mobile Bay
GMZ631,,coastal,South Mobile Bay
GMZ632,,coastal,Mississippi Sound
GMZ633,,coastal,Perdido Bay Area
GMZ634,,coastal,Pensacola Bay Area including Santa Rosa Sound
GMZ635,,coastal,Western Choctawhatchee Bay
GMZ636,,coastal,Eastern Choctawhatchee Bay
GMZ650,,coastal,Coastal waters from Pensacola FL to Pascagoula MS out 20 NM
GMZ655,,coastal,Coastal waters from Okaloosa-Walton County Line to Pensacola FL out 20 NM
GMZ656,,coastal,Coastal waters from Chokoloskee to Bonita Beach FL out 20 NM
GMZ657,,coastal,Coastal waters from East Cape Sable to Chokoloskee FL out 20 NM
GMZ670,,coastal,Waters from Pensacola FL to Pascagoula MS from 20 to 60 NM
GMZ675,,coastal,Waters from Okaloosa-Walton County Line to Pensacola FL from 20 to 60 NM
GMZ676,,coastal,Waters from Chokoloskee to Bonita Beach FL from 20 to 60 NM
GMZ730,,coastal,Apalachee Bay or Coastal Waters From Keaton Beach to Ochlockonee River Fl out to 20 Nm
GMZ735,,coastal,St. Andrews Bay Waterways
GMZ751,,coastal,Coastal waters from Okaloosa-Walton County Line to Mexico Beach out 20 NM
GMZ752,,coastal,Coastal Waters from Mexico Beach to Apalachicola out 20 NM
GMZ755,,coastal,Coastal Waters From  Ochlockonee River to Apalachicola FL out to 20 Nm
GMZ765,,coastal,Coastal waters from  Suwannee River to Keaton Beach out 20 NM
GMZ770,,coastal,Waters from Okaloosa-Walton County Line to Mexico Beach from 20 to 60 NM
GMZ772,,coastal,Waters from Mexico Beach to Apalachicola FL from 20 to 60 NM
GMZ775,,coastal,Waters from Suwannee River to Apalachicola FL from 20 to 60 NM
GMZ830,,coastal,Tampa Bay waters
GMZ836,,coastal,Charlotte Harbor and Pine Island Sound
GMZ850,,coastal,Coastal waters from Tarpon Springs to Suwannee River FL out 20 NM
GMZ853,,coastal,Coastal waters from Englewood to Tarpon Springs FL out 20 NM
GMZ856,,coastal,Coastal waters from Bonita Beach to Englewood FL out 20 NM
GMZ870,,coastal,Waters from Tarpon Springs to Suwannee River FL out 20 to 60 NM
GMZ873,,coastal,Waters from Englewood to Tarpon Springs FL out 20 to 60 NM
GMZ876,,coastal,Waters from Bonita Beach to Englewood FL out 20 to 60 NM
GUC010,GU,county,Guam
GUZ001,GU,fire,Guam
GUZ001,GU,public,Guam
HIC001,HI,county,Hawaii in Hawaii
HIC003,HI,county,Oahu in Honolulu
HIC007,HI,county,Niihau in Kauai
HIC009,HI,county,Kahoolawe in Maui
HIZ001,HI,public,Niihau
HIZ003,HI,public,Kauai Southwest
HIZ004,HI,public,Kauai Mountains
HIZ006,HI,public,Waianae Coast
HIZ007,HI,public,Oahu North Shore
HIZ009,HI,public,Olomana
HIZ010,HI,public,Central Oahu
HIZ011,HI,public,Waianae Mountains
HIZ015,HI,public,Lanai Mauka
HIZ016,HI,public,Kahoolawe
HIZ017,HI,public,Maui Windward West
HIZ018,HI,public,Maui Leeward West
HIZ022,HI,public,Haleakala Summit
HIZ023,HI,public,Kona
HIZ026,HI,public,Kohala
HIZ027,HI,public,Big Island Interior
HIZ028,HI,public,Big Island Summit
HIZ029,HI,public,Kauai North
HIZ030,HI,public,Kauai East
HIZ031,HI,public,Kauai South
HIZ032,HI,public,East Honolulu
HIZ033,HI,public,Honolulu Metro
HIZ034,HI,public,Ewa Plain
HIZ035,HI,public,Koolau Windward
HIZ036,HI,public,Koolau Leeward
HIZ037,HI,public,Molokai Windward
HIZ038,HI,public,Molokai Southeast
HIZ039,HI,public,Molokai North
HIZ040,HI,public,Molokai West
HIZ041,HI,public,Molokai Leeward South
HIZ042,HI,public,Lanai Windward
HIZ043,HI,public,Lanai Leeward
HIZ044,HI,public,Lanai South
HIZ045,HI,public,Maui Central Valley North
HIZ046,HI,public,Maui Central Valley South
HIZ047,HI,public,Windward Haleakala
HIZ048,HI,public,Kipahulu
HIZ049,HI,public,South Maui/Upcountry
HIZ050,HI,public,South Haleakala
HIZ051,HI,public,Big Island South
HIZ052,HI,public,Big Island Southeast
HIZ053,HI,public,Big Island East
HIZ054,HI,public,Big Island North
HIZ301,HI,fire,Niihau
HIZ302,HI,fire,Kauai North
HIZ303,HI,fire,Kauai East
HIZ304,HI,fire,Kauai South
HIZ305,HI,fire,Kauai Southwest
HIZ306,HI,fire,Kauai Mountains
HIZ307,HI,fire,East Honolulu
HIZ308,HI,fire,Honolulu Metro
HIZ309,HI,fire,Ewa Plain
HIZ310,HI,fire,Waianae Coast
HIZ311,HI,fire,Oahu North Shore
HIZ312,HI,fire,Koolau Windward
HIZ313,HI,fire,Koolau Leeward
HIZ314,HI,fire,Olomana
HIZ315,HI,fire,Central Oahu
HIZ316,HI,fire,Waianae Mountains
HIZ317,HI,fire,Molokai Windward
